Date,Open,High,Low,Close,Adj Close,Volume
2013-08-09,487.700012,488.717987,472.799988,476.399994,393.992493,3364562
2013-08-12,477.299988,477.764008,469.000000,470.700012,389.278503,2036588
2013-08-13,471.399994,478.119995,469.899994,472.600006,390.849823,2314205
2013-08-14,472.100006,474.700012,466.299988,467.299988,386.466614,3467763
2013-08-15,467.000000,468.500000,451.500000,454.200012,375.632660,3923432
2013-08-16,454.000000,457.399994,450.299988,453.299988,374.888306,3221613
2013-08-19,453.399994,463.000000,453.230011,459.500000,380.015869,3473345
2013-08-20,456.799988,463.000000,455.399994,459.899994,380.346588,2985370
2013-08-21,460.399994,464.600006,456.700012,457.000000,377.948303,2631729
2013-08-22,457.399994,464.100006,456.399994,459.299988,379.850464,3341005
2013-08-23,458.899994,473.100006,458.299988,471.600006,390.022827,3694577
2013-08-27,471.600006,487.000000,471.600006,479.100006,396.225464,8085646
2013-08-28,476.700012,477.000000,473.100006,475.000000,392.834656,4870877
2013-08-29,476.000000,479.200012,475.200012,477.000000,394.488739,3292720
2013-08-30,477.500000,483.700012,471.500000,471.700012,390.105499,3314700
2013-09-02,473.600006,485.799988,473.600006,482.500000,399.037323,2775470
2013-09-03,482.100006,484.899994,477.799988,480.000000,396.969757,2070555
2013-09-04,480.500000,481.700012,476.500000,478.700012,395.894623,4243353
2013-09-05,485.000000,495.899994,484.500000,494.899994,409.292358,6045665
2013-09-06,493.600006,502.500000,493.393005,498.700012,412.435028,6325090
2013-09-09,497.600006,500.631989,494.799988,500.500000,413.923737,3305287
2013-09-10,503.000000,515.500000,501.859985,510.500000,422.193878,3574221
2013-09-11,510.500000,512.500000,504.725006,509.000000,420.953369,3078346
2013-09-12,509.000000,513.135986,503.500000,506.000000,418.472260,3868467
2013-09-13,505.500000,511.500000,503.500000,511.500000,423.020935,2438075
2013-09-16,517.500000,520.500000,512.500000,513.500000,424.674988,3332301
2013-09-17,514.000000,518.000000,508.846985,509.000000,420.953369,3819298
2013-09-18,508.500000,510.545013,501.000000,504.000000,416.818268,2982972
2013-09-19,508.500000,514.000000,507.000000,510.000000,421.780365,3211693
2013-09-20,508.500000,512.500000,502.500000,503.500000,416.404785,4430496
2013-09-23,503.500000,504.500000,497.600006,500.000000,413.510162,1890604
2013-09-24,500.000000,507.500000,500.000000,503.500000,416.404785,1819376
2013-09-25,501.500000,503.500000,495.299988,495.299988,409.623169,3407830
2013-09-26,495.100006,498.799988,493.600006,497.000000,411.029114,2139702
2013-09-27,498.299988,501.500000,493.384003,496.299988,410.450195,1591552
2013-09-30,490.600006,497.000000,490.600006,496.600006,410.698303,2694349
2013-10-01,498.399994,504.000000,497.299988,501.000000,414.337189,3645950
2013-10-02,498.899994,502.000000,496.399994,499.200012,412.848602,2832240
2013-10-03,498.200012,501.500000,497.000000,499.200012,412.848602,2055395
2013-10-04,496.700012,498.600006,493.899994,494.000000,408.548096,2822785
2013-10-07,490.500000,491.329987,476.500000,480.299988,397.217926,6637940
2013-10-08,470.000000,472.600006,462.369995,463.799988,383.571991,8961124
2013-10-09,463.000000,468.799988,460.299988,468.700012,387.624451,4004881
2013-10-10,470.100006,474.200012,467.700012,473.000000,391.180634,4117857
2013-10-11,474.299988,479.100006,472.200012,477.700012,395.067627,3094336
2013-10-14,476.899994,479.600006,475.299988,475.600006,393.330902,2192586
2013-10-15,478.000000,484.200012,476.700012,483.399994,399.781647,3056187
2013-10-16,481.200012,487.799988,478.700012,485.799988,401.766479,3195391
2013-10-17,483.700012,488.299988,480.600006,487.899994,403.503265,2260621
2013-10-18,491.000000,495.799988,489.592010,495.100006,409.457764,3138217
2013-10-21,495.000000,495.450012,482.200012,487.100006,402.841644,2977283
2013-10-22,486.299988,490.899994,485.100006,488.600006,404.082123,2783619
2013-10-23,489.299988,490.654999,484.899994,485.399994,401.435669,2268955
2013-10-24,485.000000,487.700012,475.100006,476.700012,394.240601,3243234
2013-10-25,476.399994,479.100006,473.000000,475.799988,393.496307,2638476
2013-10-28,477.399994,480.000000,475.000000,475.000000,392.834656,2284172
2013-10-29,475.899994,486.500000,474.399994,485.600006,401.601105,3087579
2013-10-30,488.000000,497.200012,487.799988,493.200012,407.886475,4268823
2013-10-31,492.899994,509.622009,488.600006,503.500000,416.404785,6692460
2013-11-01,505.000000,505.350006,494.500000,494.700012,409.126984,3310881
2013-11-04,496.000000,500.500000,487.100006,487.100006,402.841644,3784197
2013-11-05,495.700012,511.000000,488.000000,509.000000,420.953369,6249835
2013-11-06,511.000000,513.000000,497.299988,499.399994,413.014008,6712350
2013-11-07,500.500000,515.000000,496.946014,508.500000,420.539886,3740596
2013-11-08,506.500000,507.000000,497.000000,500.000000,413.510162,3260591
2013-11-11,502.500000,503.500000,499.299988,499.299988,412.931305,2329409
2013-11-12,497.600006,502.000000,496.200012,498.100006,411.938843,2787060
2013-11-13,491.100006,496.200012,487.399994,489.200012,409.677765,4590394
2013-11-14,493.200012,502.399994,492.200012,497.299988,416.461029,3282238
2013-11-15,497.399994,503.600006,494.399994,498.500000,417.466003,3099672
2013-11-18,497.899994,506.000000,495.619995,503.500000,421.653198,3492036
2013-11-19,501.500000,501.500000,492.799988,495.100006,414.618713,2613346
2013-11-20,494.500000,496.399994,489.700012,492.700012,412.608826,2149077
2013-11-21,491.500000,493.200012,488.970001,489.200012,409.677765,2108167
2013-11-22,490.799988,497.000000,487.200012,496.000000,415.372375,3754477
2013-11-25,497.000000,501.500000,496.899994,498.899994,417.800934,2137156
2013-11-26,500.000000,501.500000,489.700012,490.799988,411.017639,5133152
2013-11-27,490.600006,493.049988,488.799988,489.600006,410.012726,2227843
2013-11-28,489.200012,490.100006,483.500000,485.600006,406.662964,2035941
2013-11-29,483.500000,491.100006,483.500000,487.000000,407.835327,2534838
2013-12-02,486.500000,487.600006,477.100006,480.100006,402.057007,3100359
2013-12-03,478.500000,481.200012,471.200012,472.299988,395.524902,3960076
2013-12-04,473.500000,478.299988,472.652008,475.200012,397.953522,2106833
2013-12-05,474.399994,475.500000,467.100006,474.299988,397.199768,3723857
2013-12-06,475.500000,475.799988,466.605011,470.700012,394.185059,3326641
2013-12-09,471.799988,472.899994,459.500000,461.000000,386.061798,4021041
2013-12-10,460.500000,462.700012,454.915009,458.600006,384.051971,3809151
2013-12-11,459.000000,467.700012,458.690002,465.600006,389.914093,3913538
2013-12-12,463.500000,465.690002,456.799988,458.299988,383.800690,2948639
2013-12-13,457.299988,459.399994,456.399994,458.000000,383.549500,2605044
2013-12-16,456.899994,460.100006,456.744995,458.000000,383.549500,2417354
2013-12-17,456.700012,456.700012,450.399994,452.299988,378.776031,4500375
2013-12-18,449.500000,449.765015,431.000000,441.500000,369.731628,8052641
2013-12-19,444.200012,446.516998,440.799988,444.200012,371.992737,4154163
2013-12-20,444.899994,455.200012,444.399994,445.000000,372.662689,5943507
2013-12-23,445.200012,449.000000,440.000000,447.100006,374.421326,3064151
2013-12-24,448.399994,452.024994,445.000000,445.500000,373.081451,380853
2013-12-27,445.500000,452.000000,445.173004,450.200012,377.017426,1474868
2013-12-30,448.500000,449.700012,441.799988,442.700012,370.736603,2326553
2013-12-31,443.000000,449.500000,429.709991,432.600006,362.278412,4377767
2014-01-02,432.600006,436.695007,427.299988,427.299988,357.839905,6195317
2014-01-03,438.000000,449.799988,431.600006,444.000000,371.825256,10169871
2014-01-06,433.000000,442.239990,431.440002,440.299988,368.726685,6422020
2014-01-07,441.399994,448.700012,440.089996,441.100006,369.396698,5335978
2014-01-08,441.000000,446.795990,441.000000,444.899994,372.578979,5070690
2014-01-09,440.000000,473.000000,437.000000,460.899994,385.978027,17268096
2014-01-10,464.100006,474.600006,462.399994,468.799988,392.593842,8118095
2014-01-13,469.200012,476.000000,469.200012,474.399994,397.283600,5134304
2014-01-14,470.700012,475.799988,469.200012,475.600006,398.288483,3216867
2014-01-15,476.899994,482.100006,476.399994,480.200012,402.140778,4696505
2014-01-16,479.700012,481.200012,476.200012,478.000000,400.298370,3755346
2014-01-17,478.000000,490.799988,477.899994,486.500000,407.416656,6752507
2014-01-20,484.799988,487.500000,482.399994,482.500000,404.066895,3338760
2014-01-21,482.600006,485.899994,480.600006,482.000000,403.648163,4290793
2014-01-22,482.799988,488.299988,479.600006,480.899994,402.726959,2837594
2014-01-23,492.000000,498.000000,490.000000,493.200012,413.027527,9052880
2014-01-24,493.799988,495.480011,478.100006,479.299988,401.387024,5161914
2014-01-27,479.299988,482.000000,472.299988,472.500000,395.692413,3988631
2014-01-28,476.399994,481.899994,472.799988,473.500000,396.529907,4925077
2014-01-29,476.799988,480.000000,468.500000,474.299988,397.199768,3736924
2014-01-30,474.000000,475.299988,470.399994,474.899994,397.702271,3613234
2014-01-31,472.899994,473.500000,460.487000,470.899994,394.352509,4590841
2014-02-03,469.700012,473.799988,467.100006,467.899994,391.840210,2019917
2014-02-04,465.000000,469.700012,462.899994,464.000000,388.574127,2890691
2014-02-05,463.000000,465.799988,460.200012,462.200012,387.066742,3115165
2014-02-06,463.100006,473.899994,462.100006,472.700012,395.859955,3142587
2014-02-07,472.399994,475.500000,470.299988,472.500000,395.692413,2346631
2014-02-10,472.799988,475.700012,469.500000,470.299988,393.850006,2087420
2014-02-11,473.000000,486.899994,473.000000,485.600006,406.662964,4958943
2014-02-12,488.000000,492.899994,486.399994,489.399994,409.845215,5301942
2014-02-13,489.600006,490.799988,481.100006,484.899994,406.076691,3229647
2014-02-14,485.000000,490.000000,483.899994,490.000000,410.347687,3270606
2014-02-17,489.899994,496.000000,489.899994,494.399994,414.032471,2943454
2014-02-18,495.399994,496.799988,491.989014,496.299988,415.623596,2468978
2014-02-19,501.500000,508.000000,499.580994,501.000000,419.559540,4972155
2014-02-20,498.600006,504.500000,498.000000,503.500000,421.653198,3567529
